"","pe_class","enjoy_pe","veggies","fruit"
"9449",2,"6","1","6"
"9450",1,"5","1","1"
"9451",2,"6","2","5"
"9452",2,"1","2","2"
"9453",2,"5","2","4"
"9454",2,"5","2","4"
"9455",2,"6","1","3"
"9456",2,"2","2","2"
"9457",2,"1","2","3"
"9458",0,"","1","1"
"9459",2,"5","1","1"
"9460",2,"6","4","5"
"9461",2,"1","1","2"
"9462",2,"5","2","7"
"9463",2,"4","2","5"
"9464",2,"1","1","2"
"9465",2,"6","1","1"
"9466",2,"1","2","3"
"9467",2,"6","7","5"
"9468",2,"3","1","7"
"9469",2,"6","1","2"
"9470",2,"5","2","2"
"9471",2,"5","2","1"
"9472",2,"6","1","3"
"9473",2,"5","4","7"
"9474",2,"6","7","7"
"9475",2,"4","1","1"
"9476",2,"6","1","6"
"9477",2,"1","1","1"
"9478",2,"6","7","5"
"9479",2,"4","5","7"
"9480",2,"1","3","3"
"9481",1,"5","2","4"
"9482",2,"4","2","2"
"9483",2,"1","1","3"
"9484",2,"5","4","6"
"9485",2,"5","2","1"
"9486",1,"6","2","4"
"9487",2,"1","6","5"
"9488",2,"2","2","2"
"9489",2,"1","2","3"
"9490",1,"6","2","2"
"9491",2,"5","6","7"
"9492",2,"6","2","7"
"9493",2,"1","2","2"
"9494",2,"6","1","4"
"9495",2,"4","1","2"
"9496",2,"1","7","6"
"9497",2,"5","2","2"
"9498",2,"4","3","5"
"9499",2,"5","6","7"
"9500",2,"6","4","5"
"9501",2,"4","2","6"
"9502",2,"1","3","4"
"9503",2,"1","4","6"
"9504",2,"1","2","1"
"9505",2,"1","2","4"
"9506",2,"6","1","5"
"9507",2,"1","1","4"
"9508",2,"6","1","2"
"9509",2,"1","1","3"
"9510",2,"1","2","2"
"9511",2,"1","1","2"
"9512",2,"5","2","2"
"9513",1,"6","2","3"
"9514",2,"1","2","3"
"9515",2,"5","1","1"
"9516",2,"5","1","3"
"9517",2,"1","2","4"
"9518",2,"1","1","1"
"9519",2,"2","1","5"
"9520",2,"5","2","4"
"9521",2,"4","1","2"
"9522",1,"6","2","3"
"9523",2,"1","2","2"
"9524",2,"6","2","2"
"9525",2,"1","2","2"
"9526",2,"5","4","5"
"9527",1,"6","2","5"
"9528",1,"6","1","1"
"9529",2,"1","2","4"
"9530",0,"5","1","6"
"9531",2,"5","2","2"
"9532",2,"5","1","1"
"9533",2,"1","1","2"
"9534",1,"6","2","4"
"9535",1,"6","2","2"
"9536",2,"5","1","5"
"9537",2,"1","3","5"
"9538",2,"5","2","2"
"9539",1,"2","1","1"
"9540",2,"5","2","4"
"9541",2,"2","2","5"
"9542",2,"4","3","5"
"9543",2,"1","2","5"
"9544",2,"1","1","5"
"9545",2,"5","7","7"
"9546",2,"6","1","2"
"9547",2,"4","1","3"
"9548",1,"4","1","1"
"9549",1,"3","2","2"
"9550",1,"6","2","5"
"9551",2,"1","2","1"
"9552",2,"2","1","3"
"9553",1,"6","1","2"
"9554",2,"5","2","3"
"9555",2,"1","2","5"
"9556",2,"1","3","2"
"9557",2,"1","1","1"
"9558",2,"1","4","2"
"9559",1,"5","3","5"
"9560",2,"6","2","2"
"9561",2,"4","2","5"
"9562",2,"1","4","2"
"9563",1,"5","4","3"
"9564",2,"5","3","2"
"9565",2,"5","1","3"
"9566",2,"6","1","2"
"9567",2,"6","4","4"
"9568",1,"6","2","3"
"9569",2,"5","2","3"
"9570",1,"4","1","1"
"9571",1,"3","2","3"
"9572",1,"5","2","2"
"9573",2,"4","2","3"
"9574",1,"1","1","2"
"9575",1,"5","2","5"
"9576",1,"5","4","5"
"9577",2,"5","4","4"
"9578",1,"5","4","2"
"9579",1,"4","1","2"
"9580",2,"4","2","3"
"9581",1,"4","2","2"
"9582",1,"4","1","2"
"9583",1,"4","2","2"
"9584",1,"4","2","2"
"9585",1,"5","2","7"
"9586",1,"4","1","1"
"9587",2,"5","2","2"
"9588",1,"5","2","2"
"9589",2,"4","6","5"
"9590",1,"6","1","1"
"9591",2,"6","2","3"
"9592",1,"1","1","2"
"9593",1,"5","1","4"
"9594",1,"6","2","6"
"9595",1,"6","2","2"
"9596",1,"5","1","2"
"9597",2,"6","2","2"
"9598",1,"4","4","3"
"9599",2,"1","1","1"
"9600",1,"1","4","6"
"9601",2,"1","1","2"
"9602",1,"4","4","3"
"9603",2,"1","1","3"
"9604",2,"3","1","2"
"9605",2,"1","1","3"
"9606",2,"1","1","1"
"9607",2,"4","2","5"
"9608",2,"5","1","1"
"9609",1,"5","1","5"
"9610",1,"5","5","2"
"9611",1,"5","1","2"
"9612",0,"","",""
"9613",0,"4","",""
"9614",2,"1","2","5"
"9615",2,"5","1","1"
"9616",2,"3","2","5"
"9617",2,"1","2","2"
"9618",2,"5","2","3"
"9619",2,"1","2","3"
"9620",1,"6","2","4"
"9621",2,"5","1","2"
"9622",1,"5","1","2"
"9623",1,"6","3","5"
"9624",2,"4","2","3"
"9625",2,"1","1","2"
"9626",2,"1","1","2"
"9627",2,"4","2","2"
"9628",2,"2","1","6"
"9629",2,"4","1","2"
"9630",2,"1","4","6"
"9631",2,"4","1","2"
"9632",2,"1","1","3"
"9633",2,"2","1","2"
"9634",2,"5","1","2"
"9635",2,"4","2","3"
"9636",2,"5","1","4"
"9637",2,"5","3","5"
"9638",2,"6","1","1"
"9639",1,"5","1","2"
"9640",2,"2","2","3"
"9641",1,"4","4","2"
"9642",2,"5","4","5"
"9643",2,"4","4","3"
"9644",2,"4","","5"
"9645",2,"5","5","7"
"9646",2,"2","2","5"
"9647",2,"5","1","3"
"9648",1,"4","5","4"
"9649",2,"4","1","3"
"9650",2,"4","2","3"
"9651",1,"4","2","3"
"9652",2,"4","3","2"
"9653",2,"5","1","2"
"9654",1,"1","2","3"
"9655",2,"2","4","6"
"9656",2,"4","",""
"9657",2,"3","1","2"
"9658",2,"2","3","6"
"9659",1,"3","1","1"
"9660",2,"4","4","5"
"9661",1,"6","4","5"
"9662",2,"5","4","2"
"9663",2,"2","4","5"
"9664",2,"4","1","3"
"9665",2,"2","",""
"9666",2,"4","2","6"
"9667",2,"5","1","4"
"9668",1,"6","2","4"
"9669",2,"5","4","5"
"9670",1,"4","2","5"
"9671",1,"5","2","6"
"9672",1,"6","1","2"
"9673",2,"1","2","4"
"9674",1,"6","5","5"
"9675",2,"4","1","2"
"9676",1,"6","3","7"
"9677",2,"1","2","6"
"9678",2,"1","4","2"
"9679",1,"5","2","3"
"9680",2,"5","5","6"
"9681",2,"4","7","6"
"9682",1,"6","3","5"
"9683",2,"1","2","2"
"9684",1,"5","2","5"
"9685",1,"5","2","3"
"9686",1,"6","1","3"
"9687",2,"2","3","6"
"9688",1,"4","2","3"
"9689",1,"5","2","5"
"9690",1,"6","3","2"
"9691",1,"4","4","4"
"9692",1,"5","4","3"
"9693",1,"5","2","4"
"9694",1,"5","2","5"
"9695",1,"5","2","4"
"9696",1,"5","3","4"
"9697",1,"5","3","5"
"9698",2,"5","2","3"
"9699",2,"1","2","2"
"9700",1,"5","2","2"
"9701",2,"6","2","2"
"9702",2,"5","2","6"
"9703",2,"1","1","2"
"9704",2,"1","1","2"
"9705",1,"5","2","5"
"9706",2,"5","5","2"
"9707",1,"5","4","5"
"9708",1,"5","1","2"
"9709",1,"3","1","2"
"9710",2,"4","1","4"
"9711",2,"5","3","4"
"9712",2,"5","1","3"
"9713",2,"1","",""
"9714",2,"4","2","4"
"9715",2,"1","2","1"
"9716",1,"6","3","5"
"9717",1,"5","2","3"
"9718",1,"6","2","5"
"9719",2,"1","2","2"
"9720",1,"3","2","3"
"9721",2,"4","2","5"
"9722",2,"1","2","2"
"9723",2,"1","3","4"
"9724",2,"1","4","5"
"9725",1,"5","4","7"
"9726",1,"5","2","1"
"9727",2,"4","3","4"
"9728",2,"5","1","1"
"9729",2,"5","2","4"
"9730",2,"1","2","2"
"9731",2,"6","3","7"
"9732",2,"1","1","2"
"9733",1,"5","2","2"
"9734",2,"4","4","5"
"9735",2,"4","1","1"
"9736",1,"5","1","2"
"9737",2,"1","4","6"
"9738",2,"1","2","3"
"9739",1,"6","2","2"
"9740",1,"5","2","5"
"9741",2,"3","4","7"
"9742",1,"5","4","7"
"9743",2,"4","3","5"
"9744",2,"1","3","2"
"9745",2,"1","4","5"
"9746",2,"4","1","2"
"9747",1,"6","2","5"
"9748",1,"6","2","7"
"9749",1,"2","1","1"
"9750",2,"1","1","1"
"9751",2,"5","1","3"
"9752",2,"1","1","3"
"9753",2,"1","3","3"
"9754",2,"1","1","6"
"9755",2,"5","1","2"
"9756",1,"5","3","2"
"9757",2,"1","7","7"
"9758",2,"4","1","3"
"9759",2,"1","1","1"
"9760",0,"","",""
"9761",2,"1","1","2"
"9762",2,"1","1","3"
"9763",2,"4","4","2"
"9764",2,"4","2","7"
"9765",2,"3","2","2"
"9766",2,"1","1","3"
"9767",1,"5","1","4"
"9768",2,"1","2","7"
"9769",2,"1","3","7"
"9770",2,"1","2","5"
"9771",2,"6","2","4"
"9772",1,"5","7","7"
"9773",2,"1","2","5"
"9774",1,"6","1","5"
"9775",2,"1","3","5"
"9776",2,"5","1","3"
"9777",2,"1","1","3"
"9778",2,"","",""
"9779",2,"2","",""
"9780",2,"1","1","4"
"9781",2,"1","2","3"
"9782",1,"2","2","1"
"9783",2,"6","3","3"
"9784",2,"1","2","2"
"9785",2,"5","2","2"
"9786",2,"1","1","2"
"9787",1,"6","5","3"
"9788",2,"1","2","2"
"9789",1,"4","7","7"
"9790",2,"1","2","7"
"9791",2,"1","1","3"
"9792",2,"5","",""
"9793",2,"1","3","3"
"9794",2,"1","2","2"
"9795",2,"1","2","3"
"9796",2,"1","1","2"
"9797",2,"4","3","2"
"9798",2,"1","1","1"
"9799",2,"5","1","2"
"9800",2,"5","6","2"
"9801",2,"3","1","3"
"9802",2,"1","1","2"
"9803",2,"1","2","1"
"9804",2,"1","1","3"
"9805",1,"6","",""
"9806",2,"5","2","7"
"9807",1,"6","2","3"
"9808",1,"5","3","5"
"9809",1,"6","2","2"
"9810",1,"6","1","1"
"9811",1,"5","1","5"
"9812",1,"6","3","4"
"9813",1,"5","3","4"
"9814",1,"1","1","3"
"9815",1,"6","2","2"
"9816",1,"5","2","7"
"9817",1,"4","2","4"
"9818",1,"4","2","3"
"9819",1,"5","3","6"
"9820",1,"5","1","2"
"9821",1,"6","2","3"
"9822",1,"6","2","6"
"9823",1,"6","1","5"
"9824",2,"5","2","5"
"9825",1,"5","1","2"
"9826",1,"4","2","2"
"9827",1,"5","2","1"
"9828",1,"6","6","6"
"9829",1,"5","2","3"
"9830",1,"5","3","6"
"9831",1,"5","1","4"
"9832",1,"4","3","2"
"9833",1,"5","1","4"
"9834",1,"4","1","2"
"9835",1,"4","2","3"
"9836",1,"4","4","5"
"9837",1,"3","1","1"
"9838",1,"5","2","7"
"9839",1,"5","2","3"
"9840",1,"2","2","4"
"9841",1,"5","1","2"
"9842",2,"6","2","3"
"9843",2,"1","1","2"
"9844",2,"5","2","3"
"9845",1,"6","2","5"
"9846",1,"4","2","2"
"9847",1,"5","1","3"
"9848",1,"3","4","3"
"9849",1,"6","2","2"
"9850",1,"4","1","3"
"9851",1,"4","3","7"
"9852",1,"3","1","1"
"9853",1,"5","3","2"
"9854",1,"6","3","2"
"9855",1,"1","1","3"
"9856",1,"6","1","1"
"9857",1,"6","1","1"
"9858",1,"5","3","3"
"9859",1,"6","3","6"
"9860",1,"4","3","3"
"9861",1,"6","3","2"
"9862",1,"5","2","2"
"9863",1,"2","1","1"
"9864",1,"5","2","5"
"9865",1,"6","1","5"
"9866",1,"6","1","5"
"9867",1,"5","4","2"
"9868",1,"5","2","3"
"9869",1,"6","2","6"
"9870",1,"4","7","5"
"9871",1,"5","2","2"
"9872",1,"5","2","2"
"9873",1,"5","2","1"
"9874",1,"5","2","5"
"9875",1,"5","1","2"
"9876",1,"6","3","2"
"9877",2,"5","2","7"
"9878",2,"5","2","3"
"9879",2,"4","3","7"
"9880",2,"5","1","5"
"9881",2,"4","2","4"
"9882",2,"6","1","5"
"9883",2,"6","1","1"
"9884",2,"5","1","4"
"9885",2,"2","1","1"
"9886",2,"6","4","5"
"9887",2,"2","1","2"
"9888",2,"6","",""
"9889",2,"6","4","2"
"9890",2,"4","3","7"
"9891",2,"5","1","4"
"9892",2,"5","1","7"
"9893",2,"4","1","5"
"9894",2,"6","1","5"
"9895",2,"4","1","7"
"9896",2,"3","1","5"
"9897",2,"1","6","6"
"9898",2,"5","2","1"
"9899",2,"1","2","3"
"9900",2,"1","2","5"
"9901",2,"1","1","3"
"9902",2,"5","1","1"
"9903",2,"5","2","3"
"9904",1,"6","2","4"
"9905",2,"1","1","5"
"9906",1,"5","5","6"
"9907",2,"1","1","2"
"9908",2,"1","2","2"
"9909",2,"5","2","3"
"9910",2,"1","1","2"
"9911",1,"6","1","2"
"9912",2,"6","2","2"
"9913",2,"5","2","3"
"9914",2,"4","1","5"
"9915",2,"6","1","2"
"9916",2,"5","1","4"
"9917",2,"2","2","1"
"9918",1,"5","2","4"
"9919",1,"1","2","5"
"9920",2,"3","2","3"
"9921",1,"5","1","2"
"9922",2,"4","4","4"
"9923",2,"2","2","3"
"9924",1,"1","2","3"
"9925",1,"4","2","7"
"9926",1,"5","1","7"
"9927",1,"4","3","4"
"9928",1,"3","2","2"
"9929",1,"2","1","2"
"9930",2,"1","2","5"
"9931",1,"5","2","5"
"9932",1,"4","1","3"
"9933",2,"5","1","1"
"9934",1,"4","2","5"
"9935",2,"6","2","2"
"9936",1,"3","1","4"
"9937",2,"1","1","2"
"9938",1,"2","2","6"
"9939",2,"6","3","3"
"9940",1,"5","2","2"
"9941",1,"4","4","3"
"9942",1,"5","1","1"
"9943",1,"5","2","2"
"9944",2,"1","3","6"
"9945",1,"5","2","7"
"9946",1,"5","1","2"
"9947",1,"5","2","5"
"9948",1,"4","3","3"
"9949",1,"4","1","2"
"9950",1,"6","1","6"
"9951",1,"5","7","2"
"9952",1,"5","5","7"
"9953",1,"5","5","2"
"9954",1,"3","1","1"
"9955",1,"5","2","5"
"9956",1,"4","2","7"
"9957",1,"3","1","1"
"9958",1,"3","5","1"
"9959",0,"6","6","6"
"9960",1,"4","3","2"
"9961",1,"6","2","4"
"9962",1,"5","1","6"
"9963",1,"5","4","6"
"9964",1,"","",""
"9965",0,"","",""
"9966",1,"6","",""
"9967",1,"5","2","7"
"9968",1,"5","7","7"
"9969",1,"5","1","2"
"9970",2,"1","2","1"
"9971",2,"2","1","2"
"9972",1,"6","4","4"
"9973",1,"5","2","2"
"9974",2,"1","2","6"
"9975",2,"5","2","3"
"9976",2,"1","2","5"
"9977",2,"1","1","4"
"9978",2,"1","2","3"
"9979",1,"5","3","3"
"9980",2,"1","2","1"
"9981",2,"4","2","2"
"9982",1,"6","1","1"
"9983",2,"5","3","3"
"9984",2,"1","2","2"
"9985",2,"5","5","2"
"9986",2,"1","2","3"
"9987",2,"4","2","3"
"9988",1,"5","1","1"
"9989",1,"6","1","4"
"9990",2,"4","4","4"
"9991",2,"1","1","3"
"9992",2,"1","3","3"
"9993",1,"6","2","2"
"9994",2,"6","4","5"
"9995",1,"4","2","2"
"9996",2,"5","1","1"
"9997",1,"5","1","4"
"9998",1,"5","2","2"
"9999",1,"5","2","6"
"10000",1,"3","3","5"
"10001",2,"4","2","4"
"10002",1,"6","1","6"
"10003",2,"5","3","5"
"10004",2,"1","7","3"
"10005",1,"1","6","2"
"10006",2,"1","1","1"
"10007",2,"1","1","2"
"10008",2,"5","2","4"
"10009",1,"5","7","7"
"10010",2,"1","1","3"
"10011",2,"4","1","1"
"10012",1,"6","2","7"
"10013",2,"1","7","2"
"10014",1,"4","1","3"
"10015",2,"5","4","3"
"10016",2,"1","2","2"
"10017",2,"1","1","2"
"10018",2,"6","5","3"
"10019",2,"1","4","4"
"10020",2,"4","2","2"
"10021",2,"3","2","4"
"10022",2,"3","4","3"
"10023",2,"2","6","3"
"10024",1,"4","1","2"
"10025",1,"5","2","3"
"10026",1,"4","1","3"
"10027",1,"5","4","4"
"10028",1,"5","2","5"
"10029",2,"5","1","6"
"10030",2,"6","1","2"
"10031",2,"1","2","6"
"10032",2,"1","4","4"
"10033",2,"1","2","1"
"10034",2,"1","2","6"
"10035",2,"6","1","1"
"10036",2,"4","1","1"
"10037",2,"1","3","7"
"10038",2,"1","5","7"
"10039",2,"1","7","7"
"10040",1,"2","5","1"
"10041",2,"6","","2"
"10042",1,"6","1","3"
"10043",1,"4","3","3"
"10044",1,"3","",""
"10045",1,"5","3","3"
"10046",1,"4","",""
"10047",1,"4","7","4"
"10048",1,"5","1","3"
"10049",1,"6","",""
"10050",1,"5","1","2"
"10051",1,"5","4","6"
"10052",1,"4","2","2"
"10053",1,"5","1","4"
"10054",1,"1","4","1"
"10055",1,"6","2","3"
"10056",1,"5","1","1"
"10057",1,"6","3","6"
"10058",1,"3","1","1"
"10059",1,"4","",""
"10060",1,"4","",""
"10061",2,"6","4","4"
"10062",1,"1","4","3"
"10063",2,"1","2","7"
"10064",1,"5","1","2"
"10065",1,"3","1","2"
"10066",1,"4","2","3"
"10067",1,"5","1","2"
"10068",1,"5","1","3"
"10069",1,"5","1","2"
"10070",1,"4","4",""
"10071",1,"6","2","2"
"10072",1,"","3","3"
"10073",2,"4","1","2"
"10074",1,"5","1","5"
"10075",1,"5","4","2"
"10076",1,"4","1","2"
"10077",1,"2","2","3"
"10078",1,"5","1","7"
"10079",1,"5","4","4"
"10080",1,"1","2","1"
"10081",2,"2","1","2"
"10082",1,"6","2","3"
"10083",1,"6","1","5"
"10084",2,"5","2","6"
"10085",2,"1","2","3"
"10086",2,"6","2","7"
"10087",2,"1","2","5"
"10088",2,"1","1","4"
"10089",2,"3","3","4"
"10090",2,"5","3","4"
"10091",2,"5","4","5"
"10092",2,"4","3","2"
"10093",2,"4","1","2"
"10094",2,"2","4","4"
"10095",1,"4","2","3"
"10096",2,"2","1","1"
"10097",2,"1","4","5"
"10098",2,"1","3","2"
"10099",1,"5","2","2"
"10100",2,"5","5","3"
"10101",1,"5","2","2"
"10102",1,"6","1","2"
"10103",1,"6","4","4"
"10104",1,"5","1","2"
"10105",2,"6","1","3"
"10106",1,"6","1","3"
"10107",1,"4","1","2"
"10108",1,"2","1","2"
"10109",1,"4","2","2"
"10110",1,"6","4","5"
"10111",1,"6","2","3"
"10112",1,"5","4","5"
"10113",1,"6","2","4"
"10114",2,"3","2","3"
"10115",1,"6","2","2"
"10116",2,"1","1","6"
"10117",2,"5","1","2"
"10118",1,"1","2","5"
"10119",2,"5","2","2"
"10120",2,"1","2","1"
"10121",1,"4","1","3"
"10122",1,"2","4","2"
"10123",1,"5","",""
"10124",0,"","",""
"10125",2,"6","7","4"
"10126",1,"","",""
"10127",1,"4","2","3"
"10128",0,"","",""
"10129",2,"1","5","5"
"10130",2,"1","2","3"
"10131",2,"5","2","4"
"10132",2,"5","2","3"
"10133",2,"5","2","2"
"10134",2,"1","3","6"
"10135",2,"1","2","5"
"10136",2,"1","4","5"
"10137",2,"1","2","3"
"10138",2,"1","4","5"
"10139",2,"5","2","3"
"10140",2,"5","3","7"
"10141",2,"1","3","4"
"10142",1,"6","2","3"
"10143",2,"4","3","2"
"10144",2,"6","2","6"
"10145",2,"4","2","4"
"10146",2,"4","1","7"
"10147",2,"4","1","5"
"10148",2,"4","2","3"
"10149",2,"2","4","2"
"10150",2,"4","1","2"
"10151",2,"4","2","2"
"10152",2,"6","3","4"
"10153",2,"3","2","4"
"10154",2,"5","2","2"
"10155",2,"2","7","4"
"10156",2,"3","2","2"
"10157",2,"5","2","5"
"10158",2,"2","6","7"
"10159",2,"2","1","1"
"10160",1,"5","4","5"
"10161",1,"5","2","2"
"10162",1,"5","7","7"
"10163",1,"6","3","2"
"10164",1,"6","1","2"
"10165",1,"6","7","7"
"10166",1,"4","1","7"
"10167",1,"5","1","2"
"10168",2,"5","2","1"
"10169",1,"5","1","3"
"10170",1,"5","3","5"
"10171",1,"5","2","2"
"10172",1,"6","2","3"
"10173",2,"1","1","2"
"10174",2,"5","1","5"
"10175",1,"6","1","2"
"10176",1,"6","3","2"
"10177",2,"4","3","4"
"10178",1,"6","3","5"
"10179",1,"1","1","6"
"10180",2,"5","1","3"
"10181",2,"5","4","2"
"10182",1,"3","2","2"
"10183",1,"4","2","2"
"10184",2,"5","2","5"
"10185",2,"4","3","3"
"10186",2,"1","2","2"
"10187",2,"1","2","5"
"10188",2,"6","6","2"
"10189",1,"5","1","1"
"10190",1,"6","1","3"
"10191",2,"1","2","2"
"10192",1,"5","2","5"
"10193",2,"5","2","2"
"10194",1,"6","1","2"
"10195",2,"4","2","3"
"10196",1,"5","1","2"
"10197",1,"6","4","6"
"10198",2,"1","2","3"
"10199",2,"1","2","3"
"10200",1,"5","1","1"
"10201",2,"1","2","2"
"10202",2,"1","4","6"
"10203",2,"3","2","4"
"10204",2,"5","1","3"
"10205",2,"1","2","3"
"10206",2,"5","4","5"
"10207",2,"5","1","5"
"10208",1,"6","1","4"
"10209",2,"6","1","2"
"10210",2,"1","2","5"
"10211",1,"5","2","2"
"10212",1,"6","2","3"
"10213",2,"5","2","6"
"10214",1,"6","1","1"
"10215",2,"1","2","2"
"10216",2,"4","2","4"
"10217",2,"1","1","1"
"10218",2,"4","1","5"
"10219",0,"","1","2"
"10220",1,"3","1","7"
"10221",2,"5","1","1"
"10222",2,"1","3","4"
"10223",2,"1","1","2"
"10224",2,"4","1","2"
"10225",1,"5","3","1"
"10226",2,"1","1","3"
"10227",2,"1","2","3"
"10228",2,"5","1","2"
"10229",2,"5","1","7"
"10230",1,"5","2","1"
"10231",2,"5","2","4"
"10232",2,"1","2","4"
"10233",2,"4","1","3"
"10234",2,"1","1","2"
"10235",2,"4","3","3"
"10236",2,"1","1","3"
"10237",2,"4","2","2"
"10238",2,"1","2","2"
"10239",2,"1","2","2"
"10240",2,"1","3","4"
"10241",2,"2","1","1"
"10242",2,"1","4","6"
"10243",1,"6","2","5"
"10244",2,"5","2","5"
"10245",1,"4","2","3"
"10246",1,"6","2","2"
"10247",2,"5","1","5"
"10248",2,"2","4","5"
"10249",2,"5","1","4"
"10250",1,"5","6","5"
"10251",2,"2","",""
"10252",1,"5","1","4"
"10253",2,"1","3","6"
"10254",2,"1","1","5"
"10255",2,"1","2","4"
"10256",2,"1","5","5"
"10257",2,"1","1","5"
"10258",2,"5","4","6"
"10259",2,"1","3","5"
"10260",2,"1","1","5"
"10261",2,"1","4","7"
"10262",2,"1","4","4"
"10263",2,"4","3","4"
"10264",2,"1","6","6"
"10265",2,"6","1","5"
"10266",2,"1","2","4"
"10267",2,"4","2","3"
"10268",2,"3","3","4"
"10269",2,"5","3","3"
"10270",2,"5","2","6"
"10271",2,"6","4","5"
"10272",2,"5","4","3"
"10273",2,"1","2","2"
"10274",2,"1","1","3"
"10275",2,"5","5","4"
"10276",2,"5","1","2"
"10277",2,"1","5","5"
"10278",2,"4","2","7"
"10279",2,"1","3","6"
"10280",2,"5","4","6"
"10281",2,"6","3","5"
"10282",2,"5","5","2"
"10283",2,"1","4","4"
"10284",2,"1","3","5"
"10285",2,"1","1","5"
"10286",2,"5","3","3"
"10287",2,"4","1","1"
"10288",2,"1","2","4"
"10289",2,"5","2","5"
"10290",2,"5","3","5"
"10291",0,"","",""
"10292",1,"4","2","6"
"10293",2,"3","4","6"
"10294",1,"5","2","3"
"10295",1,"5","1","2"
"10296",1,"6","1","1"
"10297",2,"1","4","6"
"10298",2,"1","1","1"
"10299",2,"6","",""
"10300",1,"6","2","4"
"10301",2,"1","4","5"
"10302",1,"6","1","4"
"10303",2,"1","1","1"
"10304",1,"5","3","3"
"10305",2,"1","3","2"
"10306",2,"4","2","2"
"10307",2,"3","2","3"
"10308",1,"5","1","3"
"10309",0,"","",""
"10310",0,"","",""
"10311",1,"5","1","3"
"10312",1,"3","2","1"
"10313",0,"","",""
"10314",1,"5","2","5"
"10315",1,"4","1","3"
"10316",1,"4","3","2"
"10317",2,"6","2","2"
"10318",1,"6","4","6"
"10319",1,"5","",""
"10320",1,"2","1","2"
"10321",1,"5","1","1"
"10322",1,"5","1","5"
"10323",1,"2","1","5"
"10324",1,"5","1","1"
"10325",1,"6","1","7"
"10326",1,"4","4","6"
"10327",2,"1","2","2"
"10328",1,"4","1","3"
"10329",1,"4","3","3"
"10330",1,"5","3","2"
"10331",1,"5","4","4"
"10332",1,"5","4","5"
"10333",1,"5","6","7"
"10334",1,"4","3","3"
"10335",1,"5","5","7"
"10336",0,"","",""
"10337",1,"4","1","2"
"10338",1,"5","2","3"
"10339",1,"4","1","3"
"10340",1,"6","2","2"
"10341",1,"5","1","1"
"10342",1,"5","2","3"
"10343",2,"4","1","3"
"10344",1,"2","1","2"
"10345",1,"5","2","3"
"10346",1,"3","1","4"
"10347",1,"5","3","3"
"10348",1,"4","1","2"
"10349",1,"5","1","1"
"10350",1,"6","",""
"10351",1,"5","",""
"10352",1,"5","1","6"
"10353",0,"","",""
"10354",1,"6","5","5"
"10355",1,"5","1","2"
"10356",1,"4","2","3"
"10357",1,"6","","1"
"10358",1,"5","7","6"
"10359",1,"5","1","5"
"10360",1,"5","1","5"
"10361",1,"5","1","2"
"10362",1,"5","1","7"
"10363",1,"3","1","2"
"10364",1,"5","1","1"
"10365",1,"5","2","2"
"10366",1,"6","1","4"
"10367",1,"5","1","3"
"10368",1,"6","2","2"
"10369",1,"6","3","2"
"10370",1,"5","1","2"
"10371",1,"5","1","4"
"10372",1,"3","1","2"
"10373",1,"5","1","6"
"10374",1,"5","1","4"
"10375",1,"4","1","2"
"10376",1,"4","1","1"
"10377",1,"6","1",""
"10378",1,"5","2","1"
"10379",1,"4","",""
"10380",1,"4","4","5"
"10381",1,"5","6","4"
"10382",1,"4","1","5"
"10383",2,"3","1","5"
"10384",2,"1","1","2"
"10385",2,"3","1","3"
"10386",2,"5","2","3"
"10387",2,"1","7","3"
"10388",1,"5","2","5"
"10389",2,"3","1","7"
"10390",2,"1","2","4"
"10391",2,"4","1","2"
"10392",2,"1","1","2"
"10393",1,"5","2","5"
"10394",2,"1","4","6"
"10395",2,"4","4","6"
"10396",1,"5","1","5"
"10397",2,"5","2","5"
"10398",2,"5","2","4"
"10399",1,"4","2","3"
"10400",1,"5","1","2"
"10401",2,"4","1","4"
"10402",1,"6","7","3"
"10403",1,"5","",""
"10404",1,"5","1","2"
"10405",1,"4","2","1"
"10406",1,"6","2","2"
"10407",1,"5","1","2"
"10408",1,"4","2","2"
"10409",2,"5","3","2"
"10410",1,"5","2","5"
"10411",1,"5","1","7"
"10412",1,"5","1","2"
"10413",1,"4","2","2"
"10414",1,"5","1","1"
"10415",2,"5","1","2"
"10416",2,"1","2","2"
"10417",2,"5","2","2"
"10418",1,"5","1","2"
"10419",2,"1","2","2"
"10420",2,"4","1","2"
"10421",2,"3","2","2"
"10422",1,"6","6","6"
"10423",2,"3","1","6"
"10424",2,"1","2","6"
"10425",2,"2","2","1"
"10426",2,"6","2","2"
"10427",2,"5","2","2"
"10428",2,"4","4","4"
"10429",2,"4","1","2"
"10430",0,"","",""
"10431",2,"5","2","1"
"10432",2,"4","2","4"
"10433",2,"6","2","7"
"10434",2,"4","2","3"
"10435",2,"3","1","3"
"10436",2,"3","4","2"
"10437",2,"5","1","3"
"10438",2,"5","2","3"
"10439",2,"5","2","5"
"10440",2,"6","2","3"
"10441",2,"1","2","2"
"10442",1,"3","1","3"
"10443",1,"4","1","5"
"10444",1,"6","1","7"
"10445",0,"","",""
"10446",1,"5","1","2"
"10447",1,"5","",""
"10448",2,"1","2","1"
"10449",2,"1","2","6"
"10450",2,"5","4","4"
"10451",2,"5","5","6"
"10452",2,"1","1","3"
"10453",1,"5","",""
